168,Bakelite,"Naiara Anasagasti (Paniks) eta Sergio Llanos (Eureka Hot 3, Atom Rhumba) dira honetako kideak. Perkusioa jo eta abestu egiten du Anasagastik, eta Llanosek gitarrak, baxua eta teklatuak jotzen ditu. Riff baten gainean eraiki ohi dituzte kantuak eta gustuko dute horietako bakoitzak bere ukitua edukitzea, bluesarena, rock’n’rollarena edota countryarena.",2011,Bermeo (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/bakelite,Q31722989
169,Baldin Bada,,1986 - 1996,Irun (Gipuzkoa),"['Hardcorea', 'Punk-rocka', 'Ska']",https://www.badok.eus/euskal-musika/baldin-bada,Q8240601
170,Balerdi Balerdi,,1990,Iruñea,['Pop-rocka'],https://www.badok.eus/euskal-musika/balerdi-balerdi,Q12254725
173,Bananas,,2018,Donostia,"['Hardcorea', 'Post-hardcorea']",https://www.badok.eus/euskal-musika/bananas,Q18356400
175,Baobabs Will Destroy Your Planet,"2014ko urrian osatu zen Baobabs Will Destroy Your Planet hirukotea —Eymard Uberetagoena (ahotsa eta gitarra), Mirentxu Asin (sintetizadoreak) eta Eneko Reketibate (bateria)—, eta hilabete geroago estudioan sartu zen lau kantu grabatzera. Javier Indurain baxu jotzaileak lagundu zien grabazioan. Taldeak Abbey Road estudioan grabatu zuen bere lehen diskoa.",2014,Iruñea,['Pop-rocka'],https://www.badok.eus/euskal-musika/baobabs-will-destroy-your-planet,Q31188087
180,Basaki,"Rockaren eta metalaren arteko mugan sailka daitezke Leioako (Bizkaia) laukote honen kantuak. Soinu gogorrak atsegin dituzte, baina melodiari garrantzi handia ematen diote. «Gustu desberdinak ditugu taldean, gutariko bakoitzak talde batzuk entzuten ditu, baina, oro har, abiadura eta indarra melodiarekin uztartzen dituzten taldeak gustatzen zaizkigu; Söber eta Berri Txarrak, esaterako», azaldu dute.",1996,Leioa (Bizkaia),['Metala'],https://www.badok.eus/euskal-musika/basaki,Q31188086
181,Bastardix,,2016,Iruñea,['Folk-rocka'],https://www.badok.eus/euskal-musika/bastardix,Q109970763
184,Begiz Begi,"“Hertsiki lotutako unibertso eta bizitzen islada, rockaren iluntasuna eta folkaren eztitasunaren arteko begian begiko asumitua, kultura aberats eta sakon baten misterioari nahasia”. Horrela deskribatzen da Begiz Begiren mundua. Patxi Amulet eta Xabi Etxeberrik sortu zuten taldea, haien unibertso musikalak partekatzeko asmoarekin. Lau urte berantago, haien proiektua urrunago eramateko, hiru musikari berri sartu ziren taldean. Naturalki, bakoitzak bere estiloa ekarri zuen eta denen artean moldaketa berri batzuk sortu ziren.",2007,Angelu (Lapurdi),"['Folk-rocka', 'Post-rocka']",https://www.badok.eus/euskal-musika/begiz-begi,Q31188093
185,Behi Bi Blues,,2013,,['Bluesa'],https://www.badok.eus/euskal-musika/behi-bi-blues,Q31188026
186,Behi Bideko Andere Xuriak,,2014,Hazparne (Lapurdi),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/behi-bideko-andere-zuriak,Q61363912
188,Beira,,2006,Oiartzun (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/beira,Q31189055
189,Belako,,,Mungia (Bizkaia),"['Popa', 'Rocka']",https://www.badok.eus/euskal-musika/belako,Q17622702
190,Belardi,,,,['[]'],https://www.badok.eus/euskal-musika/belardi,Q8537
191,Belarmiñak,"Joxi Ubedak (Tortura Sistematika, Bukaera, Anima Vili, Batzuk
) eta Iker Lopezek (Lobo Electrico) sortu zuten Belarmiñak. Geroago beste bi kide batu zaizkie: Ilargi Agirre (bateria) eta Eñaut Maiz (baxua). Folk eta blues kutsuko kantu geldoak egiten dituzte, atmosferak sortuz. 2013ko apirilean eskaini zuten lehen kontzertua, eta oraingoz lan bakarra grabatu dute.",2013,Tolosa (Gipuzkoa),"['Popa', 'Rocka']",https://www.badok.eus/euskal-musika/belarminak,Q31188099
192,Belatz,,2015,Gernika-Lumo (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/belatz,Q714534
194,Belceblues,,,Bergara (Gipuzkoa),['Bluesa'],https://www.badok.eus/euskal-musika/belceblues,Q12254951
195,Beltzez, [if gte mso 9]><xml>     Normal   0         21         false   false   false      ES   X-NONE   X-NONE                                                     MicrosoftInternetExplorer4                                                   </xml><![endif],1989 - 1998,,['Hardcorea'],https://www.badok.eus/euskal-musika/beltzez,Q31188098
197,Beñat Axiari,,1947,Donapaleu (Behe Nafarroa),"['Herri', 'kanta', 'Jazza', 'Esperimentala']",https://www.badok.eus/euskal-musika/benat-axiari,Q2900563
198,Beñat Igerabide,,1988,Aduna (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/benat-igerabide,Q41484221
199,Bengo,,1997,Oiartzun (Gipuzkoa),"['Rapa', 'Elektronikoa']",https://www.badok.eus/euskal-musika/bengo,Q3565685
200,Benito Lertxundi,"Euskal kantagintza berriak eman duen musikaririk emankor eta beteranoenetakoa da, Euskal Herrian zein kanpoan miretsia eta laudatua. Oriotarraren abesti asko herri kantutegiko klasiko bihurtu dira; itzulerako bidea egin dute, herri kantutegira ere jo izan baitu Lertxundik, bereziki Zuberoakora. Horrez gain, Bretainia eta Irlandako doinuak izan ditu iturri nagusiak. Bere burua epikotasunaren abeslari gisa ezagutzera eman ondoren, azken hamarkadetan kutsu intimistagoa hartu du haren musikak.",1942,Orio (Gipuzkoa),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/benito-lertxundi,Q3752508
201,Benizze,,2021,Gasteiz,['Elektronikoa'],https://www.badok.eus/euskal-musika/benizze,Q117352670
202,Berri Txarrak,,1994 - 2019,Lekunberri (Nafarroa),"['Metala', 'Rocka']",https://www.badok.eus/euskal-musika/berri-txarrak,Q952245
203,Bertan Bera,,2008 - 2014,Gernika-Lumo (Bizkaia),['Punk-rocka'],https://www.badok.eus/euskal-musika/bertan-bera,Q117352671
204,Betagarri,"Gasteizko zortzikoteak erakutsi du badagoela ska-rockarentzat lekua bai Euskal Herrian eta bai gure mugetatik kanpo ere. Ez hori bakarrik: dagoeneko hamar disko ditu kalean, zuzenekoak eta bertsioenak barne, eta herri zapalduen alde eta gehiegikerien kontrako hitz zuzenak helarazita, gai da plazetan jendetza dantzan jartzeko. Hizkuntza eta doinuen mestizajea aldarrikatzen du Betagarrik. Hatortxu Rock jaialdian emango du azken kontzertua, 2017ko uztailaren 28an.",1993 - 2017,Gasteiz,"['Rocka', 'Ska']",https://www.badok.eus/euskal-musika/betagarri,Q830929
205,Beti Mugan,,1992,Hondarribia (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/beti-mugan,Q8247235
206,Betizu Taldea,"ETB1eko telesaio baten bidez sortu zuten Betizu Taldea, zenbait abeslari gazterekin. 2003. eta 2005. urteen artean lau disko argitaratu zituzten.",2003 - 2005,,['Popa'],https://www.badok.eus/euskal-musika/betizu-taldea,Q115625266
207,Bi Bala,Aitzol Barandiaran eta Iñaki Gurrutxaga bertsolarien inguruan eratutako taldea da Bi Bala.,2013 - 2018,"Ataun, Orio (Gipuzkoa)",['Rocka'],https://www.badok.eus/euskal-musika/bi-bala,Q61361518
208,Bi Zaldi,,2016,Zaldibia (Gipuzkoa),"['Folka', 'Popa']",https://www.badok.eus/euskal-musika/bi-zaldi,Q117352672
209,Bibi,"Bikote hau Einsten on the Beach topaketa artistiko sortzaile den Bordaleko taldeko kideen ideiatik sortu zen, 2013an. Elkar ezagutzen ez zuten bi mutil hauek lagun minak bihurtu eta hainbat kontzertu eman dituzte, gehienak Frantzia hegoaldeko festibal edo ostatu batzuetan. Bide oparoetatik kanpo dabiltza, formula akustiko eta intimista batean. Hemen duzuen diskoa ez duzue beste inon entzungo, ez baita ez sarean ez diskoetxe baten katalogoan.",2013,"Hazparne (Lapurdi), Bordele (Frantzia)","['Herri', 'kanta']",https://www.badok.eus/euskal-musika/bibi,Q43723
210,Bidaia,,2002,Baiona,['Folka'],https://www.badok.eus/euskal-musika/bidaia,Q12255138
211,Bide Ertzean,,1998,Tolosa (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/bide-ertzean,Q12255153
212,Bidebat,,1999 - 2006,Arrigorriaga (Bizkaia),['Metala'],https://www.badok.eus/euskal-musika/bidebat,Q31188092
213,Bidelapurrak,,,Gasteiz,['Folk-rocka'],https://www.badok.eus/euskal-musika/bidelapurrak,Q61365753
214,Big Bob Railroad,,2016,Donostia,"['Folka', 'Bluesa']",https://www.badok.eus/euskal-musika/big-bob-railroad,Q110589615
215,Big Boy,"Zumaian (Gipuzkoa) sortutako taldea da Big Boy. Sei lagunek osatzen dute, eta rock tresna konbentzionalez gain haize instrumentuek (klarinetea, bonbardinoa, tronboia) pisu handia dute taldearen sorkuntzan. Ekialdeko musikaren, tangoaren, Ennio Morricorenen soinu banden edota surf musikaren aztarnak entzuten dira Big Boyren kantuetan. Bi disko eta Big Boyren ibilbideari buruzko dokumental faltsu bat argitaratu ditu.",2012,Zumaia (Gipuzkoa),"['Rocka', 'Esperimentala']",https://www.badok.eus/euskal-musika/big-boy,Q2902162
216,Bihar,,,,['[]'],https://www.badok.eus/euskal-musika/bihar,Q4112127
217,Bihozkada,,2015 - 2020,Villabona (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/bihozkada,Q61365756
222,Biluzik,,,Iruñea,['Pop-rocka'],https://www.badok.eus/euskal-musika/biluzik,Q31189031
223,Biren,"Ane eta Nora Agirre ahizpa bikiek osatzen dute Biren taldea, eta 2018an maketa kaleratu ostean, bigarren diskoa grabatu dute Mutrikuko AME estudioan.",2018,Ondarroa (Bizkaia),['[]'],https://www.badok.eus/euskal-musika/biren,Q45598875
224,Birkit,,,Bilbo,['Rocka'],https://www.badok.eus/euskal-musika/birkit,Q45202787
225,Birle,,2007,,['Rocka'],https://www.badok.eus/euskal-musika/birle,Q3357504
227,Bittor Aiape,,1980,Iruñea,['Pop-rocka'],https://www.badok.eus/euskal-musika/bittor-aiape,Q12255288
228,Bittor Egurrola,"1968tik 1970era bitartean aritu zen kantari Bittor Egurrola (Gernika, Bizkaia). Tarte horretan hainbat sari irabazi zituen, jaialdi andana egin zuen, gehienak Bizkaian, Cinsa diskoetxeak argitaraturiko bi disko txiki grabatu zituen eta Herrikoi taldeko kide izan zen, Maite Idirin, Naikari, Zintzoak, Beti-Alai eta Olangarekin batera.",1944,Gernika,['Popa'],https://www.badok.eus/euskal-musika/bittor-egurrola,Q12255289
229,Bitz,,,Oñati (Gipuzkoa),['Punk-rocka'],https://www.badok.eus/euskal-musika/bitz,Q54272077
230,Bixente Martinez,,1954,Eibar (Gipuzkoa),['Folka'],https://www.badok.eus/euskal-musika/bixente-martinez,Q12255301
231,Bizardunak,,2009 - 2013,Iruñea,['Folk-rocka'],https://www.badok.eus/euskal-musika/bizardunak,Q12255302
232,Bizarro,,2019,Oñati (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/bizarro,Q51028917
233,Bizkar Hezurra,,1993 - 1995,Gasteiz,['Rocka'],https://www.badok.eus/euskal-musika/bizkar-hezurra,Q12255356
234,Blaka,,2009,Donostia,"['Hard-rocka', 'Rock&rolla']",https://www.badok.eus/euskal-musika/blaka,Q29707953
236,Bloñ,,2021,,['Popa'],https://www.badok.eus/euskal-musika/blon,Q885016
237,BÑT,,,Ondarroa (Bizkaia),['Elektronikoa'],https://www.badok.eus/euskal-musika/bnt,Q61101989
241,Borbor,,2014,,['[]'],https://www.badok.eus/euskal-musika/borbor,Q87000377
244,Braulio,,2019,Ondarroa (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/braulio,Q551816
245,Brigada Criminal,,1999 - 2006,Lazkao (Gipuzkoa),['Punk-rocka'],https://www.badok.eus/euskal-musika/brigada-criminal,Q12255493
246,Brigade Loco,,2017,Bergara (Gipuzkoa),"['Punk-rocka', 'Punk-Oi!']",https://www.badok.eus/euskal-musika/brigade-loco,Q65216132
247,Broken Bihotz,,1990 - 1994,Mungia (Bizkaia),['Pop-rocka'],https://www.badok.eus/euskal-musika/broken-bihotz,Q61364152
248,Broken Brothers Brass Band,,2006,Iruñea,['Jazza'],https://www.badok.eus/euskal-musika/broken-brothers-brass-band,Q31188302
250,Bronze,,2006,,['Rocka'],https://www.badok.eus/euskal-musika/bronze,Q12620795
251,Buffalo,,2008,Zarautz (Gipuzkoa),"['Post-rocka', 'Rocka']",https://www.badok.eus/euskal-musika/buffalo,Q31189107
252,Buitraker,,1992,Iruñea,"['Metala', 'Rocka', 'Elektronikoa']",https://www.badok.eus/euskal-musika/buitraker,Q114353194
253,Bulego,,2019,Azkoitia (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/bulego,Q110064997
255,Bultz!,,2016,"Elorrio, Abadiño (Bizkaia)",['Punk-rocka'],https://www.badok.eus/euskal-musika/bultz,Q61361272
257,Buru Arin,"2017. urtean hasi zen Ibon Navas ‘Buru Arin’ rap abeslariaren ibilbidea, hip hop kultura Euskal Herrian barneratzeko asmoz. Urte bat geroago argitaratu zuen bere lehen proiektua, “Haziak” izenekoa. Bilduma horretan 12 kanta batu zituen, ideia zehatz bat adierazi guran: haziak landatu eta behar bezala zainduz gero lor daitezke nahi diren fruituak. Une honetan bere bigarren bilduma prestatzen ari da.",1993,,['Rapa'],https://www.badok.eus/euskal-musika/buru-arin,Q56011833
260,Cäctus,,2011,Bermeo (Bizkaia),"['Metala', 'Rocka']",https://www.badok.eus/euskal-musika/cactus,Q61364867
261,Candidato Manchú,,2015 - 2018,Iruñea,"['Post-hardcorea', 'Rocka']",https://www.badok.eus/euskal-musika/candidato-manchu,Q61364760
262,Captain Nemo,,2000 - 2008,,"['Hardcorea', 'Punk-rocka']",https://www.badok.eus/euskal-musika/captain-nemo,Q12255650
265,Chill Mafia,"Chill Mafia, haietako baten etxean musika egiten elkartzen hasi ziren lagun talde bat da eta ekoizleek, soinu teknikariek, diseinatzaileek, DJek eta graffitigileek osatzen dute. Haiek dira ekoizpen eta sorkuntza osoaren arduradunak.",,Iruñea,"['Rapa', 'Reggaea', 'Reggaetona']",https://www.badok.eus/euskal-musika/chill-mafia,Q105279583
267,Cobra,,,Bilbo,"['Metala', 'Rocka', 'Stonerra']",https://www.badok.eus/euskal-musika/cobra,Q2336889
269,Cyber,,2018,,['Rocka'],https://www.badok.eus/euskal-musika/cyber,Q111287859
270,D-Pintxos,,2009 - 2019,,['Punk-rocka'],https://www.badok.eus/euskal-musika/d-pintxos,Q31188033
272,Dama,,2009,Doneztebe (Nafarroa),['Rock&rolla'],https://www.badok.eus/euskal-musika/dama,Q31189066
273,Damba,,,Donostia,"['Popa', 'Rocka', 'Runba', 'Salsa']",https://www.badok.eus/euskal-musika/damba,Q31723014
276,Danba,"Bilakaera handia izan zuen Danba taldeak ibilbide osoan. Hasierako punk zikin eta basatia jorratzetik ska doinuetara eta azken aroko funk, metal eta rock nahasketara egin zuen aldaketa, baita gaztelaniaz abestetik euskaraz egitera ere. Taldearen jarduera 1984. urtean abiatu zen Laudion (Araba), eta hiru disko argitaratu ostean 1994an betirako desegin zen.",1984 - 1994,Laudio (Araba),"['Punk-rocka', 'Rocka', 'Funka']",https://www.badok.eus/euskal-musika/danba,Q12256072
277,Dantzut,,1996 - 2000,Ermua (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/dantzut,Q84137098
278,Daroa,"Donostialdean sortu den proiektu berria da Daroa eta euskal eszena elektronikoan mugitzen da. Aurkezpen kantuak “Itsutu nintzen” izena du. Patricia Luna da, bere eztarri urratu eta ahots sarkorrarekin, proiektu berri honen ahotsa.",,Donostia,['Elektronikoa'],https://www.badok.eus/euskal-musika/daroa,Q5224158
279,Deabruak Teilatuetan,,1991 - 2010,Tolosa (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/deabruak-teilatuetan,Q12256106
281,Deiedra,,,Santurtzi (Bizkaia),['Folk-rocka'],https://www.badok.eus/euskal-musika/deiedra,Q31188116
282,Dekot,,2014,Maruri-Jatabe (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/dekot,Q61364862
283,Delient,"Mondocane, Neu eta Ezinean taldeetan aritutako musikariek osatzen dute Delient. Doom edo stoner rock gordina oinarri hartuta, metal eta psikodelia ukituak antzeman daitezke taldearen abestietan. 2017ko azaroan eman zuen lehen kontzertua, eta 2019. urtearen hasieran kaleratu du lehen diskoa.",2016,Azpeitia (Gipuzkoa),"['Metala', 'Rocka', 'Stonerra']",https://www.badok.eus/euskal-musika/delient,Q61365959
284,Delirium Tremens, 		@page { size: 21cm 29.7cm; margin: 2cm } 		P { margin-bottom: 0.21cm } 	,1985,Mutriku (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/delirium-tremens,Q8354500
285,Delorean,,2000 - 2018,Zarautz (Gipuzkoa),"['Popa', 'Elektronikoa']",https://www.badok.eus/euskal-musika/delorean,Q1184597
286,Dena,,2017,Ondarroa (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/dena,Q12764306
289,Desira,,2018,Bilbo,"['Hard-rocka', 'Rocka']",https://www.badok.eus/euskal-musika/desira,Q61365967
290,Desordutan,,2005 - 2015,Tolosa (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/desordutan,Q12256195
291,Desore,,2015,Igorre (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/desore,Q12256198
292,Desoreka,,2000,Lezo (Gipuzkoa),"['Metala', 'Rocka']",https://www.badok.eus/euskal-musika/desoreka,Q12256198
293,Deus Ez,"Eibarren 2016ko udaberrian sortutako taldea da Deus Ez. Eric Deza (gitarrak eta ahotsa), Alex Etxeberria (baxua) eta Koldo Sagarzazu (bateria) dira taldekideak, eta rock alternatiboa lantzen dute, 90eko hamarkadako eta gaur egungo soinua inspirazio gisa hartuta. Lehen disko homonimoa 2017ko irailean argitaratu zuten eta 2019an “Sherpak” plazaratu dute.",2016,Eibar (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/deus-ez,Q61361682
294,Diabolo Kiwi,"Bi urte luzez erdi lo egon ondoan, 2018ko maiatzean iratzarri da Diabolo Kiwi laukote moduan. Taldekideek funka dute ardatz. Erritmika kokinen eta melodia sarkorren arteko nahasketari fruitu koktel usaina dario. Leireren ahots liluragarria, Julenen makil joko finak baita Allande eta Amaiurren soka bipilek ere laguntzen dute, teklatuek kantu bakoitza beztitu eta borobiltzen dutelarik. Fresko zein bizi, plazera eman eta hartzeko gogoarekin dabiltza taula gainean.",2016,Donibane Garazi,"['Popa', 'Funka']",https://www.badok.eus/euskal-musika/diabolo-kiwi,Q97206406
295,Didar,,,Lekeitio (Bizkaia),['Metala'],https://www.badok.eus/euskal-musika/didar,Q55233034
296,Dientes de Luna,,2008,Gernika-Lumo (Bizkaia),"['Pop-rocka', 'Rocka']",https://www.badok.eus/euskal-musika/dientes-de-luna,Q31188277
298,Doctor Deseo,,1986,Bilbo,['Rocka'],https://www.badok.eus/euskal-musika/doctor-deseo,Q3326834
301,Don Inorrez,,1973,Tolosa (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/don-inorrez,Q98929944
303,Drumkopters,,2016 - 2019,Zarautz (Gipuzkoa),"['Rocka', 'Post-punka']",https://www.badok.eus/euskal-musika/drumkopters,Q61365505
304,Dube,,,,['Rocka'],https://www.badok.eus/euskal-musika/dube,Q36572190
306,Dukkha,"Rockaren eremuan mugituz, funk, pop eta indie estiloekin batera. Erritmo azkarrak zein mantsoak eta dantzagai. Ruben Rekena, Ane Chaparro eta Aimar Urruzuno dira taldekideak.",2016,Andoain (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/dukkha,Q115663017
307,Duluth,"Aitor Agirre (ahotsa eta gitarra), Ander Sevilla (baxua), Asier Erdozain (gitarra) eta Jon Salvadorrek (bateria) osatzen dute Duluth. 2017ko irailean sortu zen taldea eta 2018ko udaberrian zazpi abestiz osaturiko EPa kaleratu zuen, euskaraz zein gaztelaniaz. Indie, country edo rock psikodelikoko doinuak entzun daitezke bertan.",2017,Gasteiz,"['Pop-rocka', 'Rocka']",https://www.badok.eus/euskal-musika/duluth,Q61364817
308,Dunne,"Slaktuis taldearen errautsetatik sortutako hirukotea da Dunne. 2018ko udaberrian lau kantuz osaturiko EPa grabatu zuen 2noisy estudioan. Stoner eta hardcore doinuak jorratzen ditu taldeak, eta hitzetan gaur egungo gizartearen egoeraren inguruko hausnarketa eskaintzen du, ingurumenaren kutsadura, bullying-a edota eliteen kritika eginez.",2017,Azkoitia (Gipuzkoa),"['Rocka', 'Stonerra']",https://www.badok.eus/euskal-musika/dunne,Q61365710
309,Dupla,"Dupla nekazal ingurune baten musika urbanoa egiten duen taldea da. Hitz esplizituak erabilita, ikutu elektronikoa zein hip-hop-a nahasten dituen pop musika da bere marka. Zuzenekoetan, ahotsa zein bateria, elektronikaren indarrarekin nahasi eta antzerkiaren antza duen espektakulu bisuala sortzen du bikote honek.",2018,Agurain (Araba),['Rapa'],https://www.badok.eus/euskal-musika/dupla,Q81052671
310,Dut,,1993 - 2008,Hondarribia (Gipuzkoa),['Post-hardcorea'],https://www.badok.eus/euskal-musika/dut,Q3396250
311,Edozein Bi,"Ritx (Raperos de Emaús) eta Aingeru (Soñadores Natos Sñ-Nt) dira Edozein Bi. Proiektu berri honetan rapa eta reggaearekin nahasten da euskara. Ezaugarri bezala duten alderdi soziala alde batera utzi gabe, mezu positiboa eta egunerokotasunaren freskotasuna somatzen da abestietan. Orain arte, euren proiektu pertsonala izan den euskarazko rapa sustatzeko helburua burutzeko aukera izan dute Edozein Bi – Aingeru & Ritx taldearekin.",,Iruñea,['Rapa'],https://www.badok.eus/euskal-musika/edozein-bi,Q61363303
313,Egan,,1970 - 1994,Azpeitia (Gipuzkoa),['Plaza'],https://www.badok.eus/euskal-musika/egan,Q21936667
315,Egurra ta Kitto,,2008,,['Ska-rocka'],https://www.badok.eus/euskal-musika/egurra-ta-kitto,Q12256556
316,EH Sukarra,,1990,Eibar (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/eh-sukarra,Q8771309
317,Ehun Kilo,,1991 - 1997,,['Metala'],https://www.badok.eus/euskal-musika/ehun-kilo,Q12256576
319,Eider,"Eider Saez abeslariak (Nøgen taldean ibilitakoak) bere bakarkako bideari ekin dio, eta ‘Loratzen’ diskoan aletu du «bere burua aurkitzeko» bidean bizitakoa.",1998,Lazkao (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/eider,Q19661932
320,Eire,Eire Maiak eta Eire Salegik sortu dute Eire taldea. (Argazkia: Arnaitz Rubio Aprea).,,,['Popa'],https://www.badok.eus/euskal-musika/eire,Q5839193
321,Ekhi Lambert,,1990,Irulegi (Nafarroa Beherea),"['Folka', 'Kantautorea']",https://www.badok.eus/euskal-musika/ekhi-lambert,Q81043891
323,Ekiñe,,,Arrasate (Gipuzkoa),['Kantautorea'],https://www.badok.eus/euskal-musika/ekine,Q109978087
324,Ekiza,,1980,Baiona,['Rocka'],https://www.badok.eus/euskal-musika/ekiza,Q18671128
325,Ekon,"Nu-metal musikaren nazioarteko joera euskarazko musikara ekartzen lehenengoa Arrasateko (Gipuzkoa) Ekon izan zen. Musika estilo ezberdinetan ibilitako hainbat musikarik osatu zuten taldea, eta, hardcore melodikoa, metal berria eta ukitu industrialak nahastuta, lehenengo erreferentzia modernoa izan ziren euskarazko metal musikan. Hiru disko argitaratu zituen eta 2003an banandu zen. 2009an berriz elkartu zen taldea, kontzertu batzuk eskaintzeko, eta 2010eko urtarrilean esan zuen agur behin-betiko.",1994 - 2010,Arrasate (Gipuzkoa),['Metala'],https://www.badok.eus/euskal-musika/ekon,Q8772799
326,Ekuru,,,Durango (Bizkaia),['Jazza'],https://www.badok.eus/euskal-musika/ekuru,Q35481105
328,Elaudi,,1998 - 2008,"Hazparne, Itsasu (Lapurdi)","['Folka', 'Herri', 'kanta']",https://www.badok.eus/euskal-musika/elaudi,Q31188088
329,Elbereth,"90eko hamarkadaren amaieran sortu bazen ere, Elbereth-en ibilbidea, gaur egungo taldea izatera irisi artekoa, 2002. urtean hasi zen. Hastapenetatik heavy metal klasikoa izan da Legazpiko (Gipuzkoa) taldearen bizkarrezurra, baina diskoz disko asmatu du bere soinua generoaren beste adar eta ñabarduretara zabaltzen —power metalera eta thrashera, esate baterako—. Euskal Herria Zuzenean jaialdiak antolatutako talde lehiaketako finalera iritsi zen 2010. urtean.",2002,Legazpi (Gipuzkoa),['Metala'],https://www.badok.eus/euskal-musika/elbereth,Q110678444
331,Eli Bujanda,,1987,Beasain (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/eli-bujanda,Q104671592
334,Elodie Baffalio,"Bere jatorriak, hazi den izadiak, eta musika klasiko eta esperimentalarekin egin topaketa ezberdinek eragin sakona dute Elodie Baffalioren musikan. Hauetatik abiatuz, berea den unibertso musikala sortu du. Elkarretaratze edo sorkuntzen arabera, bere musika melodiko-modala izan daiteke, zein bruitista, inpresionista edo espektrala.",1986,Urdiñarbe (Zuberoa),"['Esperimentala', 'Klasikoa']",https://www.badok.eus/euskal-musika/elodie-baffalio,Q76414962
335,Elortegi Anayak,,2015,Bakio (Bizkaia),['Rock&rolla'],https://www.badok.eus/euskal-musika/elortegi-anayak,Q31188094
336,Eltzegor,,1976 - 1992,,"['Folka', 'Herri', 'kanta']",https://www.badok.eus/euskal-musika/eltzegor,Q12256775
338,eMe,"Haritz Harreguy soinu teknikariak, Ruben Caballero musikariak eta Nora Izagirrek osaturiko taldea da eMe.",2016,Usurbil (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/eme,Q61362098
339,Emon,,2007 - 2017,,"['Reggaea', 'Ska', 'Runba']",https://www.badok.eus/euskal-musika/emon,Q31723055
340,En Tol Sarmiento,,2005,Arabako Errioxa,['Ska-rocka'],https://www.badok.eus/euskal-musika/en-tol-sarmiento,Q12256819
342,Eñaut Elorrieta,"Kantugilea eta abeslaria da Eñaut Elorrieta. Lugarri taldean egin zituen lehen urratsak, eta gero gitarrarekin lagundu zion Mikel Urdangarini lehen bi diskoetan. Hala ere, Ken Zazpi taldeko abeslari gisa nabarmendu izan da urte askoan, eta bakarkako ibilbideari ekin zion 2013an. Bost disko kaleratu ditu ordutik.",1975,Gernika (Bizkaia),['Pop-rocka'],https://www.badok.eus/euskal-musika/enaut-elorrieta,Q3328435
343,Eñaut Zubizarreta,,1992,Aretxabaleta (Gipuzkoa),"['Rocka', 'Soinu-banda']",https://www.badok.eus/euskal-musika/enaut-zubizarreta,Q72402629
351,Enekora,"Eneko Larrañaga da Enekora. Formazioz gitarrista bada ere, Ttakunpa taldean perkusioa jotzen zuen, eta haren bidez iritsi zen Afrikako kultura eta kora ezagutzera (Afrika mendebaldeko harpa tradizionala da kora).  Tresnaren berezitasunak erakarrita, hura jotzen ikasi eta kantuak egiten hasi zen, Enekora proiektua sortu arte. Bi disko kaleratu ditu orain arte.",1982,Zestoa (Gipuzkoa),['Folka'],https://www.badok.eus/euskal-musika/enekora,Q45095115
352,Eneritz Furyak,"Hitz poetiko ilunkarak kantatzen dituen ahots berezi eta pertsonala da Eneritz Furyakena (Eneritz Dueso Domenech). Heterodoxoegia folk konbentzionaleko ikuspegi hertsiarentzat, popetik ez da urrunegi, baina punka da osagai ezinbestekoa bere kantuetan. Sortzeko modu sinpleagatik, kantuen trinkotasunagatik, bere kabuz eta eskura dituen tresna apurrekin produzitu nahiz grabatzeagatik.",1993,Irun (Gipuzkoa),"['Rocka', 'Post-folka']",https://www.badok.eus/euskal-musika/eneritz-furyak,Q83986484
