Ku-ku!,2063
Itsasoa laño dago,2063
Pertsona 1,2064
Pertsona 2,2064
Pertsona 3,2064
Pertsona 4,2064
Pertsona 5,2064
Pertsona 6,2064
Pertsona 7,2064
Pertsona 8,2064
Pertsona 9,2064
Do-Kanpoan,2065
Do-Azalean,2065
Do-Tartean,2065
Do-Barrenean,2065
Euripean dantzan,2066
Beratzen,2066
Gaua,2066
s/t,2066
Sasitza naiz,2066
I. Pieza,2067
II. Pieza,2067
III. Pieza,2067
IV. Pieza,2067
Dosi I,2068
Dosi II,2068
Dosi III,2068
Dosi IV,2068
Dosi VI,2068
Dosi VII,2068
Dosi VIII,2068
Dosi IX,2068
Behin olatuetan,2069
Behin Baileyrekin olatuetan,2069
Bertze behin Baileyrekin olatuetan,2069
Behin Bashorekin olatuetan,2069
Bertze behin olatuetan,2069
Betirako olatuetan,2069
Bertze behin Bashorekin olatuetan,2069
Hasiera,2070
Bazoaz,2070
Gizona zakur egin zen,2070
Zenbat denbora,2070
Oroituz,2070
Trinkili trankala,2070
Oihan beltzean,2070
Erreka,2070
Uztaroa,2070
Aizan,2070
Ama-alabak,2070
Ilbete,2071
Tentagarria,2071
Zorrotzak,2071
Amore,2071
Ene lur ene,2071
Bizio bat,2071
Sagardoz sagardo,2071
Beti,2071
Irri eta solas,2071
Tokian tokiko,2072
Ama,2072
Izerdialdi,2072
Fruitu garaia,2072
Multzo,2072
Hostoz hosto,2072
Epifita,2072
Lore sorta,2072
AHT,2073
Nerbioiko zirgariak,2073
Gudazkenez,2073
Gure esku dago,2073
Kultur sukarra,2073
Xalo xalo,2073
Hemen dago,2073
Zikiñaga S.A.,2073
Bizibarea,2073
Zozoa bezain zozoa,2073
Soinuak duena (zuzenean),2074
Biba Berango / Txapaldegiko txabola (zuzenean),2074
Aritmetika arazoak (zuzenean),2074
"Vive, vive la liberté (zuzenean)",2074
Zeruko hauspoa / Agidanez (zuzenean),2074
Châteauguayko bataila (zuzenean),2074
Barruti honen larretan (zuzenean),2074
Irla han da (zuzenean),2074
Inork nahi ez dun etxea (zuzenean),2074
Putzu guztiek dute hondoan apoa (zuzenean),2074
Zorrotzako portuan aldarrika,2075
Lotsarik gabe Meabe,2075
Xoxoaren haserrea,2076
Madrilgo lagunak,2076
Putzuz putzu,2076
Maitez,2076
Biba Berango,2076
Real politik,2076
Paris-Dakar,2076
Harri gainean lotan,2076
Bidegorrian,2076
Askatasunaz,2076
Himno patriótico,2076
Espetxeko kontuak,2077
Nora?,2078
Gudan gudari ibili nintzan,2078
Ta Tximela kantari,2078
Harri gainean lotan,2078
Tximutxa kilimaka,2078
Bakar nago,2078
Txerri goseak ezkur amets,2078
"Ama, zutik",2078
Pizti bezala naukate,2078
Jueza eta ni,2078
Egun iluna dator,2078
Guretzat zer dator?,2078
"Gudaldiak probatu, gainera kartzela",2078
Inork nahi ez dun etxea,2078
Ai hau bizitza iluna!,2078
Ez zaitut maite,2078
Baldin eskutan izan bagendu,2078
Himno patriótico,2079
Lastozko barkuak eta zurezko kanoiak,2079
Hasiera eman zigun Ernioko apaizak,2079
Tolosako neskatxak,2079
Eta tira eta tunba,2079
Apaizak tiraka pin pon,2079
Hernani dago penoso,2079
Mikeleten ziria,2079
Boluntariamente hartu nituen armak,2079
Karlos txapari,2079
"Hilak falta ditugu, ni nago elbarri",2079
Konstituzio berria,2079
"Vive, vive la liberté",2079
Alborotuak izan ditugu,2079
Biba gu eta gutarrak,2079
Ta noiz zuazte,2079
Ta gu gera,2079
Karlos etorri da-ta ikustera guaz,2079
Izarraiztik ertenda,2079
Horra hoien epistola,2079
Azpeitiko neskatxak,2079
Karlistaren panparroikeria,2079
Zoragarria ez al da?,2080
Umearen ehiza,2080
Lagun galduaren geografia,2080
Real politik,2080
Askatasunaz,2080
Bilbaoko iretargi,2080
Biba Berango,2080
Soldadu sartzea,2080
Eisenhower eta ni,2080
Larre galduak,2080
Paris-Dakar,2080
Madrilgo lagunak,2080
Irla han da,2080
Etorbide profesionala,2080
Ekaitza,2081
Laban daukagun opille,2081
Euskadiko lorea,2081
Faszistak Donostian,2081
Kolaio ustelduak,2081
Viva Cristo Rey oju eginda,2081
Foruria'tar Jon Kortezubitarra,2081
Gudara noian,2081
Berun konpittak,2081
Bertso berriak Kalamuatik,2081
Len amar lagun giñan etxean,2081
Diputado fiña,2081
Maritxo!,2081
Sirena txistularia,2081
Gernika,2081
Eldu da gure ordua,2081
Txoritik erorita il omen da Mola,2081
Gorputz dago gudaria,2081
Eusko gudariak,2081
Madrid apurtzen,2081
Gezurtientzat,2081
Gerrako gure ibilerak,2081
Maitasuna helduko da,2082
Herri bat daukat,2082
Bozo galtzaundi,2082
Wasichu,2082
Arraun,2082
Hemen bizitzea,2082
Hartzaren heriotza,2082
Herri hau,2082
Châteauguayko bataila,2082
Maitez,2082
Zapatok,2082
Oztamerikan,2082
Xoxoaren haserrea,2082
Golde bat elur truke,2082
Loiolako porrusalda,2083
Zapatapean,2083
Bizi naizen putzuak,2083
Igela idiari beha,2083
William Druryren balada,2083
Hezur hezearen kea,2083
Apokeriak,2083
Putzu guztiek dute hondoan apoa,2083
Bizi nauen utopia,2083
Urak dakarrena,2084
Begiak,2084
Herri behera,2084
Miña eta griña,2084
Astelehen arrunta,2085
June,2085
Udaberriko haikuak,2085
Txoria dator esatera,2085
Gure ahotsa,2085
On_Off,2085
Gaur goizean,2085
Etxe honetan,2085
Egune amaitzen danien,2085
Asunak,2085
Herri txiki zahar honetan,2086
Jakin gura neuke,2086
Autobusean,2086
Bilbo,2086
Ene bihotz,2086
Mundua lo dagoen bitartean,2086
"Amets, amets",2086
Tartalo,2086
Fandangoaren hotsa,2086
Non dago Wally?,2086
Kosmos bera,2086
Bikini beltza,2087
Berandu,2087
Aitxitxen bufandie,2087
Dotore,2087
Apnea,2087
Una paraula,2087
Nasdrovia,2087
Urduri,2087
Astiro,2087
Inoiz,2087
Pitxuen kanta,2087
Ahazten,2088
Azken galdera,2088
Beldurra eta garraxia,2088
Eneritz,2088
Galdu gara,2088
Hodei eta euri gehiago,2088
Nora zoaz,2088
Txikitan,2088
Zu,2088
Lapatzatik,2088
Egia da,2089
Galdu gara,2089
Sarea,2089
Nora zoaz,2089
Gaur ere,2089
Azken galdera,2089
Hego haize,2089
Zuretzat,2089
Itauna,2089
Joxemai beltza,2091
Zatoz,2091
Gaueko historiak,2091
Le passand,2091
Ba al leike,2091
Osaba Joxe,2091
Sex,2091
Lo hartu arte,2091
Zure begietan,2091
Zergatik?,2091
Burrundaie,2091
Bi mamu pute hoiek,2091
Bat gehiago,2091
Euskadi,2091
Beti berdin,2091
Bi mila,2091
"Atxuko (Eibarko Ilargi tabernan, 1989ko apirilaren 28an)",2091
Zatoz,2092
Joxemai beltza,2092
Zure begietan,2092
Sex,2092
Hemen ez bazaude,2092
Nora joan,2092
Errugabea,2092
Impro,2092
Lehertu behar dut,2092
Izurrai,2092
Nirekin farrez,2093
Bat gehiago,2093
Egun txarra,2093
Elurretan,2093
Hainbeste histori,2093
Osaba Joxe,2093
Zergatik,2093
Kontuz ibili,2093
Lo hartu arte,2093
Bila ixila (Snuffe),2093
Azkenean ama,2094
Sekuestroa,2094
Bi mila,2094
Beti berdin,2094
Obertura,2094
Ametsa,2094
Ba al leike,2094
Le passand,2094
Atxuko,2094
Txibatue,2094
Gaueko historiak,2094
Euskadi,2094
Burrundaie,2095
Bi mamu pute hoiek,2095
Kataklismoa,2095
Neu onena,2095
La pop,2096
"Aita, ama, zenbat urterekin ezkonduko naiz?",2097
Kaleak,2097
Darth Vader,2097
Gaitz,2097
Aurkituko al dut?,2097
Torturitak,2097
Eguzkian gal-gal,2097
Hitz margotuak,2097
Vataplan scape plan,2097
Espaloiak,2097
Ikastola maite dut,2097
Arnasestuka,2097
Taiyikistan Night Fever,2097
Begiak malkoez bustita,2098
Hustuta,2098
Hausnartu,2098
Brodatzen,2098
Plastikozko ahate bat naiz,2098
Prest!? Abduzituak izateko?,2098
Pornon,2098
Kontraesanak,2098
Non zaude?,2098
Irribarre huts,2098
Kristaletik,2098
Pentsamenduak,2098
Infernua!!,2098
Uda egun bat ote,2099
Hutsarte hau,2099
Hor zer nauzun,2099
Hemen zara bizi,2099
Fortunak eta famak,2099
Zure bihotzean,2099
Bihotz oroz bitxi,2099
Galtzez irabazle,2099
Bihotz-begiak,2099
Sala nazazu,2099
Zure bake bila,2099
Oro aski ez,2099
Ilun larrian,2099
Sukar gaitz,2099
Zu gabe,2099
Kezkaz beilari,2099
Izen txar hori,2099
Ez dolu egin,2099
Jopu txatxu,2099
Zeru horren infernuak,2099
Aizto fina,2099
Maitasun lotsa,2099
Zurturik,2099
La batalla en las nubes,2100
Goazen lagun,2100
That yongë child,2100
Passenger sadness,2100
Argi berri,2100
Dan dan dan I,2100
Prima eijerra,2100
Ixiltzen,2100
Orhiko txoria,2100
Kaballitoa,2100
Sortu naiz bart,2100
Dan dan dan II,2100
Txori kanta eijerra,2100
Youkali tango,2100
Donostiyako,2100
Bostna,2101
Dan,2101
El color de la brisa,2101
Jazz para uma nota so,2101
Une bat,2101
Kollage,2101
Round midnight,2101
Paseos para seducir,2101
4:30,2101
Lester,2101
In the background,2101
Ijitoen estigma (zuzenean),2102
Ijitoen estigma,2103
Antoine nahasia,2103
Armen kultuaren aurka,2103
Ichi do kiri dake,2103
Sorgindu nahi ninduzun,2103
Sobera isil,2103
Batzuk Babilonia,2103
Gaslight,2103
S.D.F.,2103
Gabriela,2103
Bi bihotz,2103
Bizitza triste eta ederra,2103
Kaiser sose,2104
Errege-Moffin,2104
Esaidazue,2104
Kabilia hautsia da coraçao,2104
"Habana, abenduak 31",2104
Missing,2104
Egun motela,2104
Piratarena,2104
Nere leihotikan,2104
Chinatown,2104
Afrikan blues,2104
Kunbia sol minor-en,2104
"Dantzan egin lasai, Norman",2104
"Loa, loa, garia",2104
Lo,2105
Margarita,2106
Karpe diem,2107
Pedro Mayo,2107
Deabruaren kunbia,2107
Jacqueline,2107
Karpe diem farrantxi cover,2107
Izpiritu librea,2107
Guiro garratza,2107
El Alamo gogoan,2107
Baleike,2107
Paradisu zinema,2107
Txikira beti ordago,2107
Sekretua entzutea da,2107
Maracaibo,2107
Positive bomb,2108
Izar txikia,2108
Matilda,2108
Gerezi begiak,2108
Margarita,2108
Barixeku,2108
Lo,2108
Presaka,2108
Munduko nagusi,2108
Clouseau inspektorea,2108
Batzuk Babilonia,2108
To be or to beee,2108
Adan,2108
Alperrik da apaintzea,2109
EZ eguna,2109
Beldurra,2109
Kantu itsaskorra,2109
Hiruki beltza,2109
Lobby hilobi,2109
Profanazioa,2109
Sekretua,2109
Lau teilatu,2110
Ezekielen prophezia,2110
Marea gora,2110
Marilyn,2110
Goizeko deiadar / Lo egin,2110
Hegal egiten / Foisis jauna,2110
Zati txiki bat La m-en,2110
Begi marroiduna,2111
Hippie,2111
Orion ehiztariaren balada,2111
Ama,2111
Iluntzear dihoanean,2111
Etre,2111
Deskarga,2111
Ikaro,2111
Mambo,2111
Gauero,2111
Hau berua,2111
Hiriko istorioak,2111
Kantu eroa,2111
Astelehen urdin batean,2111
Insert coin,2112
Hippie,2112
Bueltak eman,2112
Blues,2112
Egun laburrak,2112
Ama,2112
Erresiñularena,2112
Ikaro,2112
Zeruan zehar,2112
Jainko berriak,2112
Cuarteto de cuerda nº1,2113
Waltz,2113
Blues for string quartet,2113
Sueño de Li Po,2113
Esan baietz,2114
Hau berua,2114
Nere herria,2114
Gaur goizean,2114
Herriko neska,2114
Hegaztiena,2114
Etxeruntz,2114
Kantu zahar bat bezela,2114
Bluesaren herrian,2114
Uztaren garaia,2114
Desertuan caravan,2114
Begi marroiduna,2115
Bihotz apurtua,2115
Riaren bluesa,2115
Gauero,2115
Être,2115
Oi ene maite,2115
Kantu eroa,2115
Iluntzear dihoanean,2115
Urrearen bila,2115
Mar de Grecia,2116
Calma total,2116
Puerto Lekeitio,2116
La puerta abierta (1989),2116
De Satié organillo,2116
Etre,2116
Escenas en el bosque,2116
Vals,2116
Paisaje azul,2116
Transición K,2116
Gotas de agua,2116
La puerta giratoria,2116
Piano Lasarte,2116
Casuchas giratorias,2116
Marcha de Pipas,2116
El vuelo de la aventura (1989),2116
Caravan,2116
Aérea,2116
Vuelo del Ícaro,2116
"Dr. Livingstone, supongo",2116
Longitud latitud (1990),2116
Parte metereológico,2116
Ártico y Trópico,2116
Spanish guitar,2116
Afro,2116
Leningrado,2116
Rojo y amarillo,2116
Enciclopedia,2116
Motores,2116
Kalimba,2116
Zeppelin,2116
Portugueses,2116
Zampanó,2116
Magallanes,2116
Eléctrica,2116
Fang,2116
Bussy,2116
Transición K,2116
Wind surf,2116
Ibarrola (1992) ,2116
Valle de Oma,2116
La vida en un telar (1992) ,2116
La encartada,2116
La aventura humana (1984),2116
La aventura humana,2116
India piano,2116
Museo New York,2116
Maldivas,2116
Bicis en Bombay,2116
Niños indios al futuro,2116
Los tres anillos (1986),2116
Los tres anillos,2116
Cabo de Hornos,2116
Poliren kanta,2117
Euli baten lepoan,2117
Guau eta guaj,2117
Non daude,2117
Amona fantasia,2117
Hizkimizki,2117
Plis plas,2117
Koloreen merienda,2117
Egunon,2117
Oierren baserrian,2117
Menturaz,2117
Agur agur,2117
Zapatari,2118
Apo armatua,2118
Ahate mozkorra,2118
Jimmy Pottolo,2118
Ramuntxo detektibea,2118
Kattagorriak Txinara,2118
Astoak hipodromoan,2118
Flannery eta bere astakiloak,2118
Txitoak zinean,2118
Arratsero,2118
Pasaiako batelarien zortzikoa,2119
Ene muthilik ttipiena,2119
Brodazalearen kantorea,2119
Kaskarote dantza,2119
Ontzi bat egin da,2119
"Jeiki, jeiki, etchenkuak",2119
Milla zortzireun da cincuenta y cuatruan,2119
Pasaiako herritik,2119
"Ale, arraunean",2119
Kristobal Colon,2119
Santulari zetan doa Portugaletera,2119
"Barkora, mariñelak",2119
Partida tristea Ternuara (1798),2119
Mariñelen polka,2119
Itsasoa laino dago,2119
Lekeitioko Kaixakarranka,2119
Alboka (Arratia. Bizkaia),2120
Sunpriñua,2120
Txistua (Kaletar ingurukoa),2120
Toberak,2120
Soka taldea,2120
Panderoa,2120
Trikitixa. Soinu-txikia,2120
Alboka (Zegama. Gipuzkoa),2120
Xirula,2120
Dultzaina,2120
Txalaparta (Erbetegi-Etxeberri),2120
Txanbela,2120
Txistua (Baserritar ingurukoa),2120
Tronpa-mosugitarra,2120
Txalaparta eta adarra,2120
Nafarroako gaita,2120
Egunsentia,2121
Bergaretxeren kontrapasa,2121
Baserrira noratuta / Negu beltza-gorria,2121
Leheneko koblakariaren ahidia,2121
Larraburu,2121
Artzainzuloan,2121
Billantzikoa,2121
Almute dantza,2121
Lagun artean / Rigodoia,2121
Artaldearen atsedena,2121
Plazara,2121
Arratsaldeko eguzkia / Soinua geldituta,2121
Soinu-jolearen hasperena,2121
Udako solstizioa Chillida Lekun,2121
Neska laguntzea,2121
Lo-ametsetan,2121
Errioxako Kalebueltak,2122
Gure atsegina,2122
Arin-arin - martirieta,2122
Ozkabarte,2122
Zelatun,2122
Hernaniko buruhandien dantza ,2122
Eskuernagako makil jokoa ,2122
Euskal baleazaleak ,2122
Mazurka zuberotarra ,2122
Hau dantza,2122
Naxerako bueltak ,2122
Añarxume,2122
Diego,2122
Jota Montte,2122
Porrusalda Montte,2122
Baztango sagar-dantza ,2122
Kadrile copain mauletarra,2122
Danbolinteroen kontrapasa ,2122
Zaragi dantza ,2122
Txulalai ,2122
Tximistarri ,2122
Orhiko xoria,2122
Ttakun ttan ttakun,2123
Ttakunez elkarturik,2123
Kirikoketa,2123
Sagutzarra eta basurdea (zerua zikinduaz),2123
Dilin dalanketa,2123
Bederatzikoan,2123
Arrankin trankin trankun mailoaren hotsa,2123
Orekaren eta desorekaren arteko mugan,2123
Ilbete dantza,2123
Ur azpiko harri hots jokoak,2123
Ttinbilin ttanbalan,2123
Agurra,2123
Mahai inguruan,2123
Hamarrekoetan,2123
Uso xuria errazu,2123
Gaztainak egosiak eta,2123
Ttunttun,2123
Itsasoa laino dago,2123
Kalez kale,2124
Gure lurra,2124
Martirieta,2124
Baltsa kanadiarra,2124
Montte aldetik,2124
Hamabost hamasei urte,2124
Oraingo neskatilak,2124
Amasako sasi-mazurka,2124
Paperezko etxea,2124
Leitzakoa,2124
Baita ere,2124
Bultzemeneoan,2124
Tú ya no soplas,2124
Zizurkilgo bidean,2124
Tomasena,2124
Agirretxe arin arin,2124
Ostegun gizen,2124
Etxe-zahar,2124
Orexako polka,2124
Itzurun: Lizarratik Donostiara,2125
Gogoaren bidezidorretatik,2125
Kontradantza,2125
Josetxo Olaberriko / Artamendiko Lili,2125
Orhiko xoria,2125
Txalaparta launaka,2125
Otxoki,2125
Arratiatik Txilibrin,2125
Bortian ahuzki,2125
Muneinak,2125
Azkoitiko martirietan,2125
"Ernio, Urkiola edo Urrategin (Montte porrusalda)",2125
Gorrotxategien martxa,2125
Baztango ioiak,2125
Agiñako harrespilak,2125
Lauko ote jotzea,2125
Arditurri,2126
Sigi-sagan,2126
Gorrotxategitarren pandangoa,2126
Rau rau rau,2126
Martxa herrena,2126
Ote jotzea,2126
Begira begira nago-Baratzeko pikuak,2126
Arrapaladan,2126
Banango zaharra,2126
Sorgin etxean,2126
Charmagarri bat badit,2126
Mendirik mendi lainoa,2126
Hamar hamaiketako eguzki beroa,2126
Arrabiten zurdetan,2126
Hasierako aïrea,2127
Durunbele-Alakiketa,2127
Fandango aparta,2127
Sagar dantza,2127
Zuretatik burnira,2127
Ezkilaparta,2127
Bentatik nator,2127
Saltoka,2127
Aire malguan,2127
Beti ttun-ttun,2127
Amaitzeko aïrea,2127
Belatsarena,2127
Egurraren orpotik dator,2128
Deia,2128
Makil dantza,2128
Aire librean,2128
Lo kanta,2128
Azken dantza,2128
Toberak,2128
Eltzegor,2128
Ingurukoa,2128
Argizari,2128
Egurraren kanta,2128
Hegaldia,2128
Urzo luma gris gaxua,2129
O Eguberri gaua,2129
Gazte nintzalarikan,2129
Ikustera,2129
Hitz zuhurren kantua,2129
Itsu gaisoa,2129
Eskuaire,2129
Oski pare bat,2129
Antzara joku,2129
Zinta dantza,2129
Yarraiki nezakezu,2129
Txanton Piperri,2129
Añuar ttipia,2129
Lotxo,2129
Arreba eta ama,2129
Eskuetan bihotza,2130
Tokiren batean,2130
Ilun bada,2130
Mundua geldituko balitz,2130
Barruan dugun umea,2130
Etena,2130
Gudan,2130
La' Valse,2131
Oihuka,2131
Bizigoza,2131
Musika eta kultura,2131
Ez egin alde,2131
Trakatan,2131
Hondarrak,2131
Irune,2131
Arimatik,2131
Intro,2131
Sutan dantzan,2131
Jardun4ldi,2132
Goizeko martxa,2132
Egu erdi,2132
Arrats kalte,2132
Gau on,2132
Egun senti,2132
Trabak,2132
Itxi,2132
Hodeiak - hitzak - hodeiak,2132
T(X)A(L)O,2132
Xixili,2133
Aitari,2133
Sasiain,2133
Dilema,2133
Hiritik ihes,2133
Jareiten,2133
Trapezio,2133
Yerikotarowa,2133
Free Vascovia,2134
Tarantela sanferminera,2135
Aterako gara,2136
"1,30ko koltxoia",2137
Pollo al limón,2137
Ezekiel,2137
Antxoita del Kantabriko,2137
Minigonak,2137
Tiempos de lírica y de mierda,2137
Nolakoa,2137
Balasnorebotan,2137
Quizás quizá,2137
Lua lua,2137
Ilargira noa,2138
Donostia,2138
Amonaren sukaldea,2138
Portuko marinela,2138
Itsasoan urak handi dire,2138
Nere maiteari,2138
"Ez, ez dut nahi",2138
Hautsi ez dadin katea,2138
Hiltzaile bat bezela,2138
Martin Luther King,2138
Ganbelu zaharra,2138
Ni hiltzen naizenean,2138
"Ez, ez dut nahi",2138
Aleluia,2138
Hiltzaile bat bezala,2138
Errege Baltaxarren balada,2138
Haizak hi!,2138
Oh aintzinako Euskal Herria,2138
Itsasoan urak handi dire,2138
Bizkaiako txerriari jarriak,2139
Andresek bere andregaiari,2139
Amalau eriyotzena,2139
Andre txarraren bentajak,2139
Salbatoreko ermitan,2139
Azken juizioko eguna,2139
Proporziyo bat,2139
Zuk il zenduen artzaia,2139
Oraingo neskatxen jazkera,2139
Nagusiya ta maizterra,2139
Atso gezurti bati,2139
Juana Bixenta Olabe,2139
Suantxaren bertsuak,2139
Nere sentimentua,2139
Brabanteko Jenobeba,2139
Afrikan sufritzen,2139
Oraingo Errenteriari,2139
Kazkazurik bere buruari,2139
Txepetxarenak,2139
Bertsoak jartzen naiz asi,2139
Errege Baltaxarren balada,2140
Aleluia,2140
Txokeko autotan,2140
Ez dut nai,2141
Euskal emigranteen abestia,2141
Illargira noa,2141
Iltzalle bat bezela,2141
Aizak i,2141
Iltzaille bat bezela,2142
Eliz bat pobrea,2142
Erri bat iltzen,2142
Egin karraxi,2142
Askatasuna,2143
Euskal-emigranteen abestia,2143
Din-dan,2143
Osaba,2143
Geografia eta gabezia,2144
Antzezkotasunaren desberdintasuna,2144
Euskal heriotza,2144
Hitz jarioaren makina,2144
Aleluia,2144
Zelako guasa,2144
Fusion na forxa,2144
Masturbazioa,2144
Europa 2000,2144
Buprex mezularia,2144
Iñor al dago?,2144
Mea kulpa,2145
Senar ihekia,2145
Postmoderno,2145
Gaurko iraultzailea,2145
Bi tanta,2145
Kronika beltza,2145
Hitz ederrena,2145
Ametsetan,2145
Monstruaren hezurdura,2145
Six of Birminghan,2145
Baloretako eskala *,2145
Ametsetan,2146
Baloretako eskala,2146
Batzutan,2146
Postmoderno,2147
Preso,2147
Beti berdin,2147
Apurtu,2147
Edozein langile,2147
Hitz ederrena,2147
Senar lekia,2147
Gaurko iraultzaileak,2147
Oroimenik gabeko filma,2148
Gangsterrak operara doaz,2149
Satanak,2149
Paleolitikoa eta gero Elvis,2149
Fakirra,2149
Ipar poloko alkatea,2149
Bizikleta bat Txinan,2149
Navajo kodigoan,2149
Festa komunista Genzano di Roman,2149
Como un pez,2149
Joaquín,2149
Errege anfibioa,2150
JonFelix Boeing,2150
Trenak Irunera,2150
Mazedonian,2150
Lady Chatterley,2150
Piztiaren bigarren metamorfosia,2150
Kirru,2151
Barkoxeko gatü jaleen kantorea,2152
Zikilimarro,2152
Plañu niz bihotzetik,2152
Ni,2153
Bete,2153
Beldur,2153
RK,2153
Xitap,2153
Iragana,2153
Buru ustelak,2154
"Arku, lantza eta geziez",2154
Amets,2154
Kafha,2154
Histeria,2154
Jolasean,2154
Kolpe (Alex del Toro remix),2155
Lehen aldia,2156
Mila gau negarrez,2156
Kontrolik gabe,2156
Zure eskutik,2156
Zalantzarik ez,2156
Ez dakit,2157
Zugandik hurbil,2157
Errurik ez dago,2157
Su horri,2157
Denboraren atea,2157
Ipuinik ederrena,2157
Kolpe,2157
Hobe bakarrik,2157
Emoiztazu bihotz,2157
O Pello Pello,2158
Itsaso gorria,2158
Akapulko,2158
Autoestrata,2158
"Matxinadak 1, 2, 3",2158
Itxoiten,2158
Buenos Aires,2158
Detroit 1,2158
Detroit 2,2158
Ibilaldi luzea,2158
Xorietan bürüzagi,2159
Txoria txori,2159
Goizetan jeikitzen da,2159
Cantam as filhas da rosa,2159
Lili eder bat,2159
Solo Dios sabe si vuelvo,2159
Laida pilotaria,2159
Foggy Dew,2159
Ainhoarraren kantuak,2159
Mendian zoin den eder,2160
Agur irrintzina,2160
Lili bat,2160
Piarres laboraria,2160
Eguzki beroa,2160
Ama Euskal Herri,2160
Bihotzeko hizkuntza,2160
Opila,2160
Maitia nun zira,2160
Mravaljamier,2160
Carmina Burana. O Fortuna,2160
"Lo, lo",2160
Ene ama zenari,2160
Tupintegiko Panpili,2160
Xoriñoa kaiolan,2160
Urrundik ikusten dut,2160
KLKN,2161
Andria alargune,2161
Iruten ari nuzu,2161
Rebeleon,2161
Loriak udan,2161
Bereterretxeren kantorea,2161
Ikusten duzu goizean,2161
Montebideoko berriak,2161
Egun bakea zutaz,2161
Txoria txori,2161
Belatzarenak,2161
Kantuz / Sagarra jo,2161
Kantuz,2162
Iruten ari nuzu,2162
Andria alargune,2162
Bortüan ahüzki,2162
Montebideoko berriak,2162
Hombarerimbom,2162
Bereterretxen kantorea,2162
Sagarra jo!,2162
Txai (feat. Luis Peixoto),2162
Rebeleon (feat. Luis Peixoto),2162
Ontasunik gabe,2162
Musde Urrutia,2163
Iruten ari nuzu,2163
Jesus Bleibet Meine Freude,2163
Largo La Pioggia,2163
Bereterretxen kantorea,2163
Lu Passariello,2163
Lascia Ch'io Pianga,2163
Kantuz,2163
Siciliana-Spirituoso,2163
Presto,2163
Sagarra jo!,2163
Ostatuko neskatxa,2163
Kantuz,2164
Entrudo,2164
Rebeleon,2164
Txai,2164
Miru gorria,2165
Birjina gaztetto bat zegoen,2165
Belatz gorri,2165
Ontasunik gabe,2165
Belatz haundia,2165
Montebideoko berriak,2166
Amaiur,2166
Ikusten duzu goizean,2166
Kantuz,2166
Bereterretxen kantorea,2166
Sagarra jo!,2166
Belatz gorria,2166
Ama Euskadi,2166
Lo hadi aingüria,2166
Hombarerimbom,2166
Bai ama,2166
Andria alargune,2166
Rebeleon,2166
Txai,2166
Piztiak,2167
Neure andrea,2167
Brasilen bezala,2167
Itsasoan,2167
Sagarra jo!,2167
Otsoa eta hartza,2167
Ugatza,2167
De Trevilles-n azken hitzak,2167
Kantuz,2167
Haurtxo ttipia,2167
Gazte naiz eta lorios,2167
Lau andren besta,2167
Txori erresiñula,2167
Makilekin,2167
Iruten ari nuzu,2167
Iruñea jota,2167
Gasteiz 1200,2168
Aberria,2169
Noraezean,2169
Azken argiak,2169
Bardulia,2169
Aztibegia,2169
Hitz egidan/k,2169
Arima,2169
Txotx,2169
Etengabe aurrera,2169
Buruz behera,2169
Zipaio,2170
Boga-boga,2170
Kaleak sutan,2170
Morts pour la patrie,2171
Agur eta ohore,2171
Heriotzera arte,2172
Kaleko Urdangak,2172
Maldito dinero,2172
Iheslari,2173
Biolentzia 1984,2173
Gure bazterrak,2173
Del Ebro para abajo,2174
Ez dago hilda,2174
Gure historia,2174
Zure aukera,2174
Nortasuna,2174
Bakearen ziria,2174
EEE,2174
Santa Ageda,2174
Iheslari,2174
Biolentzia 1984,2174
Amari,2174
Benetakoak,2174
Ez dut sinisten,2174
Seguimos en pie,2174
Maskaren diktadura,2175
Zure zain,2175
Izpia,2175
K.O.K.U.M.O.,2175
Zu!,2175
Beldur,2175
Bazen leku bat,2175
Itzalak,2175
Indiferentziaren semeak,2175
Tik-tak,2175
Argi izan,2175
Hortzak,2175
Orbela,2175
Ni naiz,2176
Amaiera,2176
Libre,2176
Zuregana,2176
Panpinak,2176
Senti nazazu,2176
Azken hitza,2176
Hollywood,2176
Segundu bat,2176
Gure izarra,2176
Malkoz bete dugu gela,2176
Hotza,2176
Itxaropena,2177
Adore ezak,2177
Bakarrik,2177
Zutunik,2177
Mila zatitan,2177
Zauriak irekitzen,2177
Zure aukera,2177
Hain urrun,2177
Bakeari abesten,2177
Egun gorrien artean,2177
Bihar,2177
Esna zaitez,2178
Sukaldeko tresnak,2178
Denok batera,2178
Euskara,2178
Stop Plastic,2178
Kask-kask,2178
Zuekin,2178
2x3,2178
"Batu, batu",2178
Agur,2178
Mari Domingi eta Olentzero,2178
Eroriko zara,2179
My Skin,2179
Ezaren semeak,2179
Lagun bati,2179
Hotzikara,2179
Rotten Branche,2179
56. gelatik,2179
Karelean,2179
I Know,2179
Istanbul-San Fernando,2179
Belaunaldia,2181
Herri galdua,2181
Larrosa beltza,2181
San Quirico,2181
Xoxua,2181
Itsasontzi baten (II),2181
Atea itxi dut,2181
Mik mak,2181
Azken otsoa,2181
Ba al da bizitzarik hor,2181
Treneko koplak,2181
Kokolo,2182
Ia guriak egin du,2182
Heldu gerritik,2182
